sample,sex,age,cg27099280,cg02935847,cg11164348,cg12670525,cg21801378,cg16778903,cg25311807,cg15193953,cg07483413,cg09616463,cg15628888,cg02687928,cg20809087,cg01928245,cg06534553,cg16477190,cg16460359,cg01373151,cg03621881,cg11766298,cg03943826,cg10786045
GSM2334452,1,23,,,,0.92441355,0.04384225,0.06705567,0.94759355,0.97745073,0.97082840,0.02226612,,,0.08796311,,0.64725388,0.03328998,0.01753888,0.13657754,0.02483771,,0.07652512,
GSM2334453,0,75,,,,0.92491876,0.10666132,0.06579480,0.96093188,0.98339863,0.97344201,0.01596989,,,0.16411777,,0.64299049,0.03314498,0.01351631,0.12648842,0.02465738,,0.08844820,
GSM2334454,1,45,,,,0.89827474,0.05183527,0.05765594,0.91232945,0.98256408,0.97126899,0.02209656,,,0.11181142,,0.63010869,0.04379594,0.01781487,0.12806580,0.07171997,,0.08489524,
GSM2334455,0,80,,,,0.91774776,0.08052854,0.05727240,0.89541349,0.98573452,0.96950693,0.02706080,,,0.17203519,,0.58069904,0.06635463,0.01685316,0.06573178,0.07083161,,0.09531997,
GSM2334456,0,17,,,,0.90257412,0.03277315,0.06327933,0.95247112,0.98241146,0.97998495,0.02487754,,,0.02944894,,0.63200876,0.04811367,0.01597526,0.11643163,0.07573491,,0.08029397,
GSM2334457,1,71,,,,0.92768522,0.08291051,0.05172135,0.92493199,0.97881137,0.97547076,0.01726401,,,0.14416243,,0.64228408,0.02756701,0.01407582,0.10033317,0.03194885,,0.05556730,
GSM2334458,0,49,,,,0.92939940,0.07367659,0.06914924,0.93667338,0.97436047,0.96423490,0.01814498,,,0.05485205,,0.58724373,0.04465983,0.01596031,0.08687272,0.06775900,,0.09683034,
GSM2334459,1,42,,,,0.92403692,0.05456195,0.07385523,0.90352856,0.98060077,0.97330268,0.01725975,,,0.05587353,,0.61127657,0.03620041,0.01539909,0.13313944,0.04111119,,0.09976967,
GSM2334460,0,17,,,,0.95108612,0.01565540,0.03249950,0.95980247,0.99294436,0.98902596,0.01139182,,,0.01449432,,0.65946876,0.02498646,0.00722214,0.08610062,0.03597421,,0.06800309,
GSM2334461,1,73,,,,0.92469132,0.12516575,0.07282808,0.92971837,0.97710046,0.96782896,0.02227388,,,0.14952136,,0.62915695,0.04383948,0.01481640,0.11482934,0.06132627,,0.09406571,
GSM2334462,0,40,,,,0.91325801,0.05810472,0.06542857,0.93838587,0.98387679,0.97426896,0.01965066,,,0.08466851,,0.61350150,0.04083864,0.01561269,0.13849296,0.05927387,,0.07805893,
GSM2334463,0,22,,,,0.94605234,0.04656017,0.07477342,0.94104131,0.95508530,0.97278165,0.01879056,,,0.06248491,,0.62160782,0.03290911,0.01704997,0.13599768,0.03390416,,0.09264871,
GSM2334465,1,19,,,,0.91671987,0.03286450,0.06614869,0.91897935,0.98255356,0.97092166,0.02517753,,,0.05481950,,0.60616792,0.04050025,0.01589043,0.14694898,0.04714408,,0.09876977,
GSM2334466,1,62,,,,0.91744080,0.07906383,0.07013105,0.95182535,0.97931025,0.97463108,0.01851308,,,0.08780949,,0.62499904,0.03192199,0.01708963,0.12556295,0.03949293,,0.09278387,
GSM2334467,0,32,,,,0.90586709,0.06843081,0.07549308,0.93276524,0.98040687,0.96621255,0.01895905,,,0.07660523,,0.63308733,0.03763190,0.01574471,0.11608703,0.03872867,,0.09298732,
GSM2334468,1,16,,,,0.93208742,0.02885869,0.07314265,0.94203581,0.97750994,0.97640229,0.02159673,,,0.04060348,,0.63925074,0.03784867,0.01614425,0.13056370,0.05473598,,0.09244967,
GSM2334469,0,40,,,,0.91524654,0.09009453,0.06952002,0.94591785,0.97352579,0.97464793,0.01695237,,,0.11168612,,0.65146085,0.03347320,0.01483339,0.13593677,0.03776560,,0.09561126,
GSM2334470,0,59,,,,0.92740052,0.05785784,0.06282903,0.95045021,0.97999667,0.97480137,0.01898978,,,0.09192792,,0.62624502,0.03417574,0.01539033,0.09117745,0.04398816,,0.07995324,
GSM2334471,1,47,,,,0.93316919,0.03054777,0.06724580,0.95144457,0.98239622,0.98010284,0.01489023,,,0.06425962,,0.63485781,0.03369501,0.01364770,0.10894577,0.04441488,,0.08985389,
GSM2334472,1,39,,,,0.91809469,0.05332941,0.05405041,0.96183563,0.98914615,0.97431062,0.02048657,,,0.09243388,,0.61998798,0.03079358,0.01229983,0.10567271,0.05122298,,0.05749131,
GSM2334473,1,46,,,,0.92859090,0.07197191,0.07669435,0.95293097,0.98284606,0.97037424,0.02244976,,,0.10014225,,0.60235548,0.04362292,0.01796156,0.11163138,0.06729391,,0.08447423,
GSM2334474,0,68,,,,0.92385880,0.09600756,0.07678106,0.93976337,0.96850351,0.96592892,0.01988854,,,0.17249312,,0.62029450,0.03981176,0.01850927,0.12988668,0.06633072,,0.10407050,
GSM2334475,1,16,,,,0.94001479,0.02253075,0.06449318,0.95609556,0.98203119,0.96815553,0.02044028,,,0.04590270,,0.62024848,0.03475599,0.01539590,0.12357847,0.05175272,,0.07193811,
GSM2334476,1,21,,,,0.93038206,0.03208613,0.07773681,0.93678191,0.97545832,0.96026680,0.01905634,,,0.05294853,,0.63736471,0.04323084,0.01800181,0.12630423,0.05206824,,0.08998388,
GSM2334477,1,40,,,,0.91544231,0.04793523,0.07276556,0.94563267,0.98408038,0.96225683,0.01768486,,,0.07621923,,0.62116043,0.04107715,0.01781494,0.11662461,0.04062421,,0.09850200,
GSM2334478,1,70,,,,0.90940951,0.09238502,0.07474483,0.93901891,0.97891706,0.97241455,0.02220468,,,0.14815386,,0.62442103,0.03384058,0.01796324,0.11820671,0.02792238,,0.12205967,
GSM2334479,0,55,,,,0.90222195,0.05783688,0.07003140,0.93751314,0.97778253,0.96976929,0.01969983,,,0.09506515,,0.61050397,0.03675203,0.01635599,0.13966446,0.04329765,,0.08514274,
GSM2334480,0,67,,,,0.91559256,0.07365488,0.08282656,0.94340667,0.97055117,0.96504987,0.02263030,,,0.15374887,,0.61987525,0.03530841,0.01690915,0.12484443,0.02727315,,0.09948554,
GSM2334481,0,45,,,,0.93394394,0.05710605,0.07156418,0.92735125,0.97847478,0.96829281,0.02110705,,,0.06891589,,0.61308437,0.04000072,0.01779513,0.11534932,0.04924532,,0.10004072,
GSM2334482,0,54,,,,0.91655510,0.06438680,0.07420474,0.93546624,0.98096168,0.97708085,0.01893154,,,0.11361920,,0.63271075,0.03701367,0.01708829,0.14535577,0.02684746,,0.09588171,
GSM2334483,0,64,,,,0.91378085,0.07161800,0.06593996,0.94738204,0.97544496,0.96169231,0.01671738,,,0.12722653,,0.60879776,0.03819064,0.01618782,0.12914692,0.05262939,,0.10198369,
GSM2334484,1,16,,,,0.92838061,0.02176101,0.06757240,0.96298114,0.98389296,0.97749506,0.02147802,,,0.03915824,,0.65182714,0.03872489,0.01321368,0.10099842,0.03249588,,0.08165490,
GSM2334485,1,51,,,,0.91687720,0.09659507,0.08066537,0.93395721,0.97001110,0.96742290,0.01953835,,,0.14321636,,0.63997649,0.03445949,0.01788404,0.13026606,0.03302080,,0.08764062,
GSM2334486,1,35,,,,0.92161218,0.05666131,0.07311918,0.92052399,0.97137228,0.97332276,0.02040100,,,0.12934414,,0.57931007,0.03883733,0.02255676,0.11482982,0.04062630,,0.09224242,
GSM2334487,1,23,,,,0.92851095,0.04564868,0.07078649,0.95253507,0.97499948,0.97554687,0.01912556,,,0.06735302,,0.62168605,0.03442628,0.01652027,0.12007489,0.02711152,,0.09828565,
GSM2334488,1,78,,,,0.86488393,0.13176284,0.08984987,0.93558466,0.97559969,0.97784304,0.02470095,,,0.20249075,,0.63741245,0.04805572,0.02001569,0.11560595,0.03545945,,0.10993044,
GSM2334489,1,37,,,,0.92548808,0.03569352,0.06720534,0.94504051,0.98425505,0.97716769,0.03560169,,,0.02832352,,0.64666115,0.10274023,0.01932921,0.10886043,0.00000000,,0.09520022,
GSM2334490,0,16,,,,0.93220016,0.02639662,0.06024549,0.95465318,0.98314409,0.97782476,0.02947433,,,0.02904532,,0.63226227,0.11856078,0.01909030,0.11994364,0.00000000,,0.12852455,
GSM2334491,0,44,,,,0.93186289,0.05319830,0.07712409,0.95539821,0.97305107,0.96606794,0.01793021,,,0.07529203,,0.63652465,0.02751468,0.01608239,0.10674377,0.02274068,,0.07819434,
GSM2334492,1,61,,,,0.92523598,0.06961082,0.06690559,0.95805607,0.97098077,0.97390899,0.01889374,,,0.07783581,,0.63060833,0.03869633,0.01541231,0.10308620,0.02858118,,0.09356550,
GSM2334493,1,37,,,,0.93545961,0.04583249,0.05748064,0.95243695,0.97705567,0.96159996,0.01922471,,,0.04011739,,0.60228374,0.04732487,0.01629151,0.09067233,0.08395651,,0.07896982,
GSM2334494,0,19,,,,0.92898613,0.02236540,0.07185348,0.95123803,0.98278130,0.96943254,0.01822624,,,0.04072597,,0.63890098,0.03307889,0.01548132,0.10940645,0.06137429,,0.08274436,
GSM2334495,0,38,,,,0.92177313,0.04904870,0.08256156,0.93545694,0.97216763,0.97695517,0.01629100,,,0.04869527,,0.63290145,0.03529080,0.01665080,0.12120434,0.02518673,,0.09757225,
GSM2334496,1,71,,,,0.91812934,0.09911496,0.08383028,0.91073991,0.98883132,0.97305493,0.03845484,,,0.04513074,,0.62660228,0.10315900,0.01791280,0.10173657,0.00000000,,0.08933229,
GSM2334497,1,15,,,,0.93293834,0.02749746,0.07043478,0.95494034,0.98263340,0.97426878,0.02902019,,,0.03541363,,0.59861960,0.08467428,0.01675359,0.09135116,0.00000000,,0.06983231,
GSM2334498,1,41,,,,0.90448848,0.02432190,0.05863687,0.94503793,0.98369810,0.97840275,0.02367737,,,0.04154692,,0.63553503,0.07681670,0.01540485,0.10673096,0.00000000,,0.08872041,
GSM2334499,0,70,,,,0.92187136,0.11382568,0.15724244,0.92284505,0.98889211,0.97932288,0.03401442,,,0.03878654,,0.67202730,0.09041580,0.01640699,0.08766658,0.00000000,,0.09843072,
GSM2334500,1,18,,,,0.91540236,0.03812499,0.06512172,0.92955191,0.98131723,0.97226441,0.02191079,,,0.04912530,,0.62838985,0.04912989,0.01835103,0.14108690,0.08217178,,0.08057419,
GSM2334501,0,78,,,,0.90323679,0.08653662,0.07519176,0.94745399,0.94880535,0.97078926,0.02117725,,,0.08339479,,0.53388823,0.04571229,0.01802183,0.12274808,0.06428292,,0.08568374,
GSM2334502,0,61,,,,0.90931269,0.09043139,0.06910703,0.93712346,0.97923744,0.97355860,0.02319231,,,0.14041628,,0.62639467,0.04151625,0.01775892,0.13808305,0.05895513,,0.07638569,
GSM2334503,1,80,,,,0.91939489,0.13245430,0.06349981,0.94126828,0.98756270,0.96992544,0.02083978,,,0.19243615,,0.60115079,0.04548598,0.01630876,0.13032526,0.04929654,,0.08426398,
GSM2334504,1,38,,,,0.91268834,0.03078842,0.07260385,0.94232751,0.97890343,0.97410255,0.02166857,,,0.06692191,,0.57305364,0.03407465,0.01730943,0.10921941,0.05910571,,0.08513000,
GSM2334505,0,43,,,,0.91744593,0.04792264,0.06533120,0.93303867,0.97734576,0.97055529,0.02232587,,,0.06895356,,0.59980340,0.06268962,0.01737138,0.12405347,0.04365409,,0.07541246,
GSM2334506,1,66,,,,0.91232035,0.08463453,0.07632421,0.95324809,0.98316133,0.95853678,0.02255087,,,0.11398064,,0.62662097,0.03592103,0.01643666,0.13310196,0.07791466,,0.08293357,
GSM2334507,1,74,,,,0.93825815,0.09955454,0.07280449,0.94005111,0.98202136,0.96984391,0.01491632,,,0.15570845,,0.63047066,0.03498036,0.01506328,0.13404063,0.04167236,,0.10040669,
GSM2334508,1,80,,,,0.91502795,0.14149051,0.06692895,0.94093256,0.98825951,0.97129923,0.01937624,,,0.19160276,,0.66013144,0.03885229,0.01732402,0.12724163,0.06028796,,0.08320794,
GSM2334509,1,18,,,,0.91263583,0.03663647,0.05359438,0.94208085,0.98008664,0.97712770,0.02033042,,,0.06029432,,0.63337920,0.03598666,0.01524380,0.13422052,0.04645554,,0.08800679,
GSM2334510,0,84,,,,0.86777216,0.10148216,0.07362891,0.93522956,0.98137833,0.96862127,0.02009673,,,0.25708891,,0.58425479,0.05048200,0.01857140,0.10288110,0.07309623,,0.08614408,
GSM2334511,1,58,,,,0.91171825,0.09890744,0.06336098,0.93924624,0.98147132,0.96989857,0.01829755,,,0.10112844,,0.65486283,0.03227779,0.01576087,0.13125204,0.04377416,,0.07477882,
GSM2334513,0,20,,,,0.92056094,0.02795520,0.06739199,0.95035753,0.98627527,0.97830351,0.02219505,,,0.03964933,,0.62384680,0.05792658,0.01658940,0.10952824,0.00000000,,0.07010096,
GSM2334514,1,76,,,,0.91064524,0.05757642,0.06373126,0.93985871,0.97021792,0.98107019,0.02397526,,,0.05934414,,0.65615694,0.07977267,0.01499483,0.09789013,0.00000000,,0.09446169,
GSM2334515,1,74,,,,0.93226965,0.05957996,0.06134240,0.95395927,0.98679319,0.97094048,0.02074173,,,0.03787922,,0.65450209,0.07015320,0.01524657,0.08809620,0.00000000,,0.08313593,
GSM2334516,0,83,,,,0.87601764,0.12585864,0.06643021,0.95461223,0.98363971,0.97589485,0.02640724,,,0.12498370,,0.62118559,0.09818212,0.01563114,0.10149932,0.00000000,,0.07943234,
GSM2334517,0,72,,,,0.88310086,0.10866085,0.06584930,0.93071744,0.98506278,0.97242487,0.01992309,,,0.11308387,,0.62212068,0.05370107,0.01550188,0.09060918,0.00000000,,0.07924386,
GSM2334518,0,24,,,,0.93717365,0.03389909,0.06362953,0.94594782,0.97791333,0.97630456,0.02081546,,,0.06425057,,0.64247606,0.04272114,0.01878883,0.11075267,0.03412394,,0.08931988,
GSM2334519,0,87,,,,0.92036708,0.11454958,0.06428062,0.93580858,0.98761491,0.97572994,0.01858906,,,0.12513399,,0.58231802,0.04803597,0.01738463,0.11760189,0.00000000,,0.08155806,
GSM2334520,1,81,,,,0.88482277,0.15687775,0.06007184,0.92350762,0.98836895,0.97381888,0.02412915,,,0.12038188,,0.60632451,0.07062354,0.01990264,0.09865950,0.00000000,,0.07535638,
GSM2334521,1,40,,,,0.88214161,0.03311569,0.06245555,0.93920758,0.98532747,0.97533121,0.02511800,,,0.03788629,,0.61500475,0.07675994,0.01788779,0.12418857,0.00000000,,0.08399034,
GSM2334522,0,34,,,,0.91401672,0.05992127,0.06849916,0.95151000,0.98810294,0.97652686,0.02218797,,,0.04624083,,0.64093492,0.06012843,0.01391222,0.11895292,0.00000000,,0.07856224,
GSM2334523,0,61,,,,0.89213568,0.09114135,0.06790646,0.93050149,0.98604361,0.97187215,0.02508647,,,0.05239904,,0.61319324,0.05967174,0.01908214,0.10141357,0.00000000,,0.07927511,
GSM2334524,1,18,,,,0.91280358,0.02043317,0.06303277,0.94260820,0.98301238,0.98064772,0.02514194,,,0.02824733,,0.64102356,0.06765072,0.01499955,0.09197477,0.00000000,,0.09393475,
GSM2334525,0,58,,,,0.93650379,0.08333573,0.06912869,0.95145891,0.97963815,0.96897039,0.01814961,,,0.08394773,,0.61769890,0.03093130,0.01724133,0.13265907,0.02563519,,0.09212046,
GSM2334526,1,23,,,,0.94518975,0.02351704,0.05734954,0.96600981,0.98204062,0.97854955,0.01775189,,,0.06973228,,0.64003370,0.02818664,0.01404244,0.09252767,0.02692834,,0.08160523,
GSM2334527,0,33,,,,0.93797089,0.03466052,0.06573010,0.92280032,0.98496138,0.97872678,0.03125669,,,0.02988391,,0.62849094,0.08694647,0.01603487,0.09945965,0.00000000,,0.09469665,
GSM2334528,1,30,,,,0.92334788,0.04191095,0.04982244,0.95760788,0.97570249,0.97347305,0.01715308,,,0.09953426,,0.67649994,0.04191321,0.01583341,0.11674448,0.02393003,,0.09263197,
GSM2334529,1,63,,,,0.88394074,0.06640346,0.05687678,0.96431309,0.98721188,0.98081005,0.02967212,,,0.11356123,,0.69667048,0.09152316,0.01792920,0.08154900,0.00000000,,0.07761183,
GSM2334530,1,88,,,,0.87991665,0.09654236,0.05550803,0.94801014,0.98884607,0.98495330,0.02968200,,,0.22510923,,0.68391779,0.09387514,0.01468881,0.08816847,0.00000000,,0.07743865,
GSM2334531,0,22,,,,0.93133041,0.03376688,0.04702225,0.96282119,0.97716579,0.98226523,0.02074196,,,0.05957692,,0.64408702,0.03513501,0.01347606,0.12572129,0.02545726,,0.07704506,
GSM2334532,0,15,,,,0.94351259,0.02908701,0.06935569,0.93318390,0.96976437,0.97394522,0.01965471,,,0.07338758,,0.61413113,0.03815285,0.01675434,0.10434397,0.02228499,,0.08967201,
GSM2334533,1,53,,,,0.89415140,0.03997895,0.06190741,0.94119106,0.98549208,0.97630553,0.03023988,,,0.04052507,,0.65980673,0.08325043,0.01540137,0.08865613,0.00000000,,0.06992877,
GSM2334534,1,45,,,,0.95180777,0.09094088,0.06372352,0.94723302,0.97975757,0.97778613,0.02008589,,,0.09747281,,0.60646175,0.03132421,0.01338098,0.12626852,0.02324349,,0.08323370,
GSM2334535,1,54,,,,0.89314263,0.08169059,0.06108881,0.94907445,0.98821862,0.98060985,0.02518204,,,0.05896060,,0.65890776,0.09966864,0.01895408,0.10874506,0.00000000,,0.07104528,
GSM2334536,1,63,,,,0.92567515,0.09534938,0.06163537,0.93501565,0.98408124,0.97846614,0.02277599,,,0.05857475,,0.61798884,0.06134450,0.01887428,0.11268233,0.12976059,,0.07178485,
GSM2334537,0,54,,,,0.87064286,0.16030153,0.06598867,0.94012527,0.98210820,0.95629251,0.02255579,,,0.10132833,,0.62522872,0.05584420,0.01844026,0.11582230,0.00000000,,0.08765262,
GSM2334538,0,70,,,,0.93559830,0.09566530,0.06184772,0.95247548,0.98103644,0.97975072,0.01586945,,,0.09695600,,0.66501816,0.03260913,0.01747259,0.11434844,0.04943882,,0.09755477,
GSM2334539,1,33,,,,0.92913909,0.03709324,0.05804330,0.93809653,0.98556742,0.97108141,0.01744229,,,0.05807225,,0.59236777,0.03838321,0.01589914,0.14135494,0.04091467,,0.09835930,
GSM2334540,0,79,,,,0.91006474,0.14952954,0.05339363,0.93280811,0.98337301,0.95604449,0.01994314,,,0.17636339,,0.60734143,0.05680150,0.01649737,0.10732032,0.00000000,,0.08327525,
GSM2334541,0,54,,,,0.91522286,0.08011864,0.06273601,0.95367657,0.98221292,0.97859058,0.01917572,,,0.07800702,,0.62276614,0.04200049,0.01572869,0.11902130,0.04420968,,0.09246310,
GSM2334542,1,57,,,,0.89620412,0.06376278,0.06395928,0.92358416,0.98521477,0.96181421,0.02040795,,,0.07181944,,0.67245412,0.04969015,0.01741814,0.08174522,0.09817728,,0.07543857,
GSM2334543,0,83,,,,0.88035568,0.20052125,0.06898174,0.93913962,0.98390079,0.97197627,0.01794849,,,0.19453517,,0.65438872,0.03446578,0.01570382,0.10006936,0.03897256,,0.08077853,
GSM2334544,1,73,,,,0.92076985,0.11820235,0.06371452,0.89822419,0.98408183,0.96927611,0.02347941,,,0.12847968,,0.61656740,0.04041109,0.01777837,0.14351602,0.11725066,,0.08218394,
GSM2334545,0,58,,,,0.94498244,0.06175466,0.05837435,0.97024809,0.96975667,0.97432772,0.01706624,,,0.06169442,,0.66250180,0.02717559,0.01379706,0.11862788,0.02194480,,0.07602015,
GSM2334546,1,80,,,,0.90822067,0.11988852,0.06893134,0.94769188,0.98433243,0.97682801,0.02313372,,,0.18041126,,0.63700299,0.05189198,0.01951964,0.10205930,0.11956066,,0.07796272,
GSM2334547,0,85,,,,0.92945141,0.11071057,0.06990123,0.94798936,0.97926710,0.97803444,0.01876781,,,0.15640563,,0.61391978,0.03088841,0.01301663,0.10391620,0.04104220,,0.09724999,
GSM2334548,1,45,,,,0.91986199,0.11474733,0.06857904,0.93319408,0.97924927,0.97019122,0.02127022,,,0.12317239,,0.66696433,0.03472278,0.02104720,0.13000226,0.03630885,,0.10290693,
GSM2334549,0,15,,,,0.92881131,0.02891540,0.05722856,0.94682752,0.98415723,0.96647646,0.02250231,,,0.03360514,,0.65365329,0.06752014,0.01533885,0.11083330,0.00000000,,0.08464826,
GSM2334550,1,43,,,,0.92701490,0.07383181,0.08024976,0.94738593,0.97226166,0.96176383,0.01765294,,,0.09088360,,0.62680113,0.03266733,0.01555780,0.14347990,0.02208392,,0.09782884,
GSM2334551,1,45,,,,0.90693663,0.08632745,0.06979936,0.93745739,0.98758656,0.96633090,0.02515178,,,0.07974988,,0.66684102,0.06718060,0.01379320,0.13032899,0.00000000,,0.07048471,
GSM2334552,1,45,,,,0.92787837,0.02841024,0.05550326,0.92588974,0.97977825,0.97994405,0.02126232,,,0.06284470,,0.63349091,0.06501328,0.01695291,0.09647902,0.00000000,,0.07798965,
GSM2334553,1,26,,,,0.93599211,0.04926880,0.06737357,0.94283492,0.98511355,0.97772189,0.02268003,,,0.03130101,,0.67062394,0.07204140,0.01788593,0.10774681,0.00000000,,0.09780155,
GSM2334554,0,48,,,,0.91397660,0.07224800,0.07748017,0.93675374,0.97136399,0.97816231,0.01738317,,,0.09507712,,0.61728296,0.02885519,0.01548738,0.10201501,0.02388872,,0.08862692,
GSM2334555,1,49,,,,0.92403708,0.06329951,0.05372963,0.96835471,0.98635139,0.98441321,0.01725402,,,0.06499416,,0.63440743,0.03191876,0.01375757,0.09723191,0.05823936,,0.07379089,
GSM2334556,1,22,,,,0.92734027,0.04392896,0.06425344,0.96685522,0.98310001,0.97491714,0.01842161,,,0.03412126,,0.64818763,0.04345018,0.01630524,0.12469866,0.04206854,,0.08774334,
GSM2334557,0,18,,,,0.94487305,0.02974085,0.07742211,0.93295397,0.98344905,0.98041269,0.01919982,,,0.03095255,,0.65813464,0.03779347,0.01500578,0.12116580,0.09010222,,0.08027821,
GSM2334558,0,33,,,,0.92742310,0.04328645,0.06202508,0.96603925,0.97693974,0.97889197,0.01399109,,,0.04468602,,0.62219392,0.03259741,0.01354252,0.10177756,0.04199639,,0.07828177,
GSM2334559,1,49,,,,0.93631650,0.08717357,0.06093069,0.95483402,0.98220369,0.96396583,0.01795822,,,0.09554194,,0.63083032,0.03895797,0.01276350,0.11774274,0.05722923,,0.06358638,
GSM2334560,0,31,,,,0.92657456,0.04795247,0.08230589,0.94071878,0.97800260,0.97053414,0.01896302,,,0.05064350,,0.62154409,0.03087057,0.01409892,0.11698685,0.03461781,,0.08476190,
GSM2334561,1,55,,,,0.90489861,0.05793549,0.07812224,0.92779443,0.97885890,0.97441949,0.02270722,,,0.05681950,,0.62185154,0.03993093,0.01973373,0.11506278,0.07251116,,0.09227344,
GSM2334562,0,75,,,,0.90127936,0.13846781,0.06004527,0.93929059,0.97957596,0.96438155,0.01728662,,,0.27437738,,0.59377585,0.03008481,0.01572722,0.11374258,0.02558931,,0.09408465,
GSM2334563,0,42,,,,0.93483662,0.07591600,0.06818641,0.94436707,0.97349104,0.97821003,0.02091715,,,0.06934580,,0.61689035,0.03980096,0.01508254,0.13864686,0.05600491,,0.09852271,
GSM2334564,1,49,,,,0.93366650,0.06282884,0.07532367,0.94479160,0.98112528,0.97582389,0.01803902,,,0.07649278,,0.62030999,0.04676394,0.01596611,0.13977323,0.10815819,,0.09237226,
GSM2334565,0,65,,,,0.90757137,0.11341756,0.06317780,0.93962554,0.97528461,0.96194012,0.02088862,,,0.17206980,,0.62100765,0.04436222,0.01633691,0.11170332,0.04773073,,0.07726198,
GSM2334566,1,53,,,,0.91738723,0.05815079,0.06028695,0.96337433,0.97995164,0.97826658,0.01945279,,,0.07847943,,0.66635156,0.03654208,0.01560239,0.10330292,0.07283464,,0.08128444,
GSM2334567,1,60,,,,0.90621368,0.06861513,0.07462713,0.94436034,0.98508101,0.97183188,0.02140282,,,0.13314877,,0.64176101,0.04472590,0.01647607,0.14687133,0.06058835,,0.09553998,
GSM2334568,1,70,,,,0.91021150,0.13821337,0.08325767,0.93203639,0.98039302,0.96843424,0.01788132,,,0.20296554,,0.63497922,0.03872530,0.01769710,0.15655241,0.06370044,,0.09171781,
GSM2334569,1,16,,,,0.92199923,0.02609790,0.06549930,0.95238786,0.98440966,0.97513812,0.01926140,,,0.05237123,,0.66605657,0.05111747,0.01683077,0.11160778,0.06150441,,0.10595460,
GSM2334570,1,71,,,,0.90830363,0.08631831,0.06170658,0.94765305,0.98356382,0.97939843,0.01635951,,,0.13965547,,0.65444187,0.03284788,0.01186052,0.14254538,0.05207217,,0.08993162,
GSM2334571,1,66,,,,0.90581902,0.07168744,0.06977821,0.93882893,0.98116083,0.96765563,0.02104511,,,0.11780100,,0.65013574,0.05584181,0.01331448,0.09763635,0.06171257,,0.07678152,
GSM2334572,0,20,,,,0.93355956,0.02704250,0.05383948,0.92624204,0.93019228,0.97172278,0.01910737,,,0.04833169,,0.62717231,0.04670374,0.01551080,0.11558946,0.00000000,,0.07543250,
GSM2334573,1,59,,,,0.92617739,0.10994865,0.05188720,0.94975029,0.97759671,0.96537963,0.01774914,,,0.14986794,,0.64843172,0.03788636,0.01550012,0.13425168,0.02842496,,0.09406798,
GSM2334574,1,91,,,,0.93067860,0.07198745,0.05824594,0.94036163,0.98613902,0.98115467,0.01536109,,,0.15128926,,0.62127690,0.03978247,0.00939022,0.09405161,0.06461983,,0.07788382,
GSM2334575,0,80,,,,0.89987278,0.12151252,0.07472184,0.93237194,0.97478824,0.97305333,0.02355368,,,0.18776195,,0.57548131,0.04373465,0.01764852,0.12366594,0.05309665,,0.08208052,
GSM2334576,1,18,,,,0.92015439,0.03367103,0.06175181,0.94105937,0.98364285,0.97259979,0.02138556,,,0.06358596,,0.61006913,0.04246250,0.01720604,0.13908856,0.06790990,,0.08821616,
GSM2334577,1,21,,,,0.92380333,0.02963388,0.06506563,0.95346735,0.97978751,0.97180576,0.02142092,,,0.05220969,,0.64023775,0.03906762,0.01611180,0.12207250,0.06024417,,0.09304280,
GSM2334578,0,16,,,,0.92618522,0.03480442,0.06723708,0.96344684,0.97891528,0.97613882,0.01552806,,,0.04032283,,0.63306116,0.03777703,0.01333524,0.12805755,0.04139645,,0.06401223,
GSM2334579,0,45,,,,0.91466772,0.06503454,0.06576213,0.95304642,0.98058083,0.97197384,0.02025206,,,0.09495454,,0.60125126,0.03877584,0.01643135,0.10616897,0.05093828,,0.07258539,
GSM2334580,0,44,,,,0.91389761,0.04617907,0.08090273,0.93722871,0.97719833,0.95943580,0.02104749,,,0.05737228,,0.62817690,0.04419044,0.01952701,0.10482686,0.05153655,,0.09752653,
GSM2334581,1,82,,,,0.91449886,0.11613279,0.07653442,0.94136102,0.96372173,0.95952435,0.01754139,,,0.20634396,,0.61346809,0.03411912,0.01541993,0.11409287,0.04400977,,0.07911545,
GSM2334582,1,75,,,,0.88983000,0.10376012,0.07730678,0.94233640,0.98540359,0.97299685,0.02326409,,,0.08596161,,0.63840114,0.04340778,0.01935983,0.12163856,0.05582303,,0.10160392,
GSM2334583,1,27,,,,0.90779133,0.03553393,0.06900757,0.94823688,0.97692665,0.96822317,0.01792973,,,0.06024614,,0.60391315,0.03569894,0.01331299,0.11418133,0.03781947,,0.08969572,
GSM2334584,1,21,,,,0.91634656,0.03640152,0.05797889,0.94189959,0.97760866,0.97185128,0.02135638,,,0.04920563,,0.62350246,0.04411354,0.01698002,0.14183293,0.04986308,,0.08773820,
GSM2334585,0,31,,,,0.91152774,0.02963416,0.05799027,0.94412307,0.98182877,0.96661200,0.01804022,,,0.08576717,,0.58717894,0.03130875,0.01543165,0.12272437,0.03606631,,0.08713770,
GSM2334586,1,70,,,,0.93436360,0.08024765,0.07256009,0.90882838,0.98401695,0.96801380,0.01710863,,,0.16313613,,0.59993552,0.04100246,0.01806677,0.12142440,0.03344070,,0.09462715,
GSM2334587,1,48,,,,0.92857070,0.06245042,0.07167602,0.93885812,0.96350593,0.97063197,0.01810898,,,0.14364904,,0.63769548,0.04763559,0.01592202,0.13475397,0.00000000,,0.09233034,
